Year,Region,Plastic_Type,Packaging_Type,Flex_Class,Waste_Generated_tonnes,Collected_tonnes,Reused_tonnes,Recycled_tonnes,Recovered_tonnes,Landfilled_tonnes,Burned_tonnes,Leaked_tonnes,Collection_Cost_GHS,Recycling_Value_GHS,Carbon_Emission_tCO2e,Leakage_Risk_Score,Circularity_Index
2022,Western,HDPE,Bottles,Rigid,5327.03,3040.54,311.03,1470.23,87.22,2259.76,866.48,332.31,755207.42,1176184.0,10121.36,0.47,60.6
2022,Western,HDPE,Containers,Rigid,3696.52,2175.02,218.02,958.53,96.19,1632.13,638.21,153.44,721504.71,766824.0,7023.39,0.0,61.05
2022,Western,HDPE,Sachets,Flexible,6875.87,3858.05,56.14,211.44,421.96,2366.89,1792.17,2027.27,891998.75,169152.0,13064.15,2.88,17.2
2022,Western,HDPE,Films,Flexible,3112.76,1450.31,24.29,147.36,60.8,1241.89,844.22,794.2,366443.77,117888.0,5914.24,2.17,20.03
2022,Western,HDPE,Pouches,Flexible,3086.61,1413.39,23.58,76.92,44.72,1357.32,975.41,608.66,306697.01,61536.0,5864.56,1.51,21.86
2022,Western,LDPE,Bottles,Rigid,5300.46,2844.45,422.43,1269.17,67.32,2458.3,879.73,203.51,842859.08,634585.0,13251.15,0.85,61.21
2022,Western,LDPE,Containers,Rigid,3515.07,2037.9,224.33,909.77,50.31,1452.98,605.53,272.15,599730.76,454885.0,8787.68,0.56,59.0
2022,Western,LDPE,Sachets,Flexible,6192.14,3645.29,6.15,304.88,373.94,2042.5,1583.67,1881.0,725242.7,152440.0,15480.35,3.39,17.3
2022,Western,LDPE,Films,Flexible,3251.05,1713.99,3.41,119.12,185.77,1274.98,912.82,754.95,474974.54,59560.0,8127.62,2.75,22.24
2022,Western,LDPE,Pouches,Flexible,3261.62,1529.43,17.79,133.17,91.78,1149.67,1071.08,798.13,402861.38,66585.0,8154.05,2.08,18.43
2022,Western,PP,Bottles,Rigid,4848.17,2328.43,440.21,1126.83,69.19,2009.28,974.39,228.27,533341.62,676098.0,8241.89,0.2,60.29
2022,Western,PP,Containers,Rigid,3094.53,1411.26,116.59,598.34,30.16,1456.7,543.57,349.17,235416.54,359004.0,5260.7,1.4,52.34
2022,Western,PP,Sachets,Flexible,5957.89,3186.35,2.01,144.65,213.16,2108.8,1403.99,2085.28,776907.05,86790.0,10128.41,3.91,10.05
2022,Western,PP,Films,Flexible,2956.25,1698.17,4.54,276.76,138.33,939.46,731.67,865.49,570214.36,166056.0,5025.62,2.7,21.89
2022,Western,PP,Pouches,Flexible,2922.5,1622.34,24.83,156.24,69.8,1182.68,811.05,677.9,339168.55,93744.0,4968.25,2.1,22.91
2022,Western,Multilayer Laminate,Bottles,Rigid,4540.24,2712.53,426.23,554.97,204.12,2235.12,863.47,256.33,867989.92,166491.0,14074.74,0.25,55.86
2022,Western,Multilayer Laminate,Containers,Rigid,3088.84,1491.34,123.22,287.9,70.69,1579.32,728.58,299.13,257280.29,86370.0,9575.4,0.53,47.69
2022,Western,Multilayer Laminate,Sachets,Flexible,5443.12,2836.66,14.3,84.44,180.7,1968.81,1859.49,1335.38,439401.1,25332.0,16873.67,2.55,15.65
2022,Western,Multilayer Laminate,Films,Flexible,2928.41,1501.98,21.06,67.01,106.63,1176.49,1007.47,549.75,193503.39,20103.0,9078.07,1.75,22.57
2022,Western,Multilayer Laminate,Pouches,Flexible,3106.61,1594.03,16.0,62.8,143.27,1184.38,1049.21,650.95,358791.06,18840.0,9630.49,2.07,20.69
2022,Central,PET,Bottles,Rigid,5472.38,2982.48,488.11,1413.42,116.38,2171.36,994.18,288.93,644059.95,1272078.0,12039.24,0.91,61.72
2022,Central,PET,Containers,Rigid,3161.08,1656.31,175.19,682.68,93.79,1384.52,590.4,234.5,525559.24,614412.0,6954.38,0.55,56.81
2022,Central,PET,Sachets,Flexible,6306.96,2644.89,23.63,335.53,165.59,2184.72,1954.63,1642.86,889166.01,301977.0,13875.31,2.45,18.37
2022,Central,PET,Films,Flexible,3688.02,1743.64,6.25,324.78,100.91,1376.86,881.4,997.82,248014.92,292302.0,8113.64,2.93,23.03
2022,Central,PET,Pouches,Flexible,3213.39,1374.19,1.08,70.76,129.85,1322.66,1184.65,504.39,300289.25,63684.0,7069.46,1.1,24.1
2022,Central,HDPE,Bottles,Rigid,5325.77,2138.71,366.63,1226.68,37.61,2408.74,962.86,323.25,693172.26,981344.0,10118.96,1.0,58.48
2022,Central,HDPE,Containers,Rigid,2924.7,1439.71,205.43,753.27,36.46,1147.55,587.58,194.41,220055.77,602616.0,5556.93,0.74,59.22
2022,Central,HDPE,Sachets,Flexible,5784.97,2556.1,31.05,359.53,75.68,1895.33,1632.14,1791.24,565152.37,287624.0,10991.44,3.11,14.83
2022,Central,HDPE,Films,Flexible,2878.12,1287.87,2.24,142.15,133.78,891.04,820.49,888.42,423975.74,113720.0,5468.43,2.59,14.93
2022,Central,HDPE,Pouches,Flexible,3211.9,1741.67,3.18,101.24,190.69,1188.3,1087.15,641.34,389240.68,80992.0,6102.61,2.19,22.86
2022,Central,LDPE,Bottles,Rigid,4981.97,2736.66,313.35,1354.62,83.36,1952.12,1025.26,253.26,865504.17,677310.0,12454.93,0.51,60.36
2022,Central,LDPE,Containers,Rigid,2914.97,1265.36,132.08,567.37,43.22,1331.7,516.65,323.95,376564.77,283685.0,7287.42,0.78,53.02
2022,Central,LDPE,Sachets,Flexible,5580.07,2522.44,32.68,271.26,163.23,1797.4,1428.31,1887.19,772611.04,135630.0,13950.17,3.12,12.72
2022,Central,LDPE,Films,Flexible,2698.57,1283.64,6.7,88.02,105.04,900.94,906.54,691.33,322676.05,44010.0,6746.43,2.93,16.52
2022,Central,LDPE,Pouches,Flexible,2650.05,1286.28,22.33,97.57,110.36,991.46,948.32,480.01,271058.12,48785.0,6625.12,2.18,24.25
2022,Central,PP,Bottles,Rigid,4250.62,2316.63,451.69,950.37,56.09,1798.3,679.49,314.68,449030.82,570222.0,7226.05,0.77,60.12
2022,Central,PP,Containers,Rigid,2788.94,1229.98,152.08,421.76,22.6,1422.13,562.59,207.78,286504.83,253056.0,4741.2,0.57,52.79
2022,Central,PP,Sachets,Flexible,5045.12,2252.24,65.87,169.32,141.24,1834.88,1262.88,1570.93,623183.29,101592.0,8576.7,3.33,15.01
2022,Central,PP,Films,Flexible,2745.7,1134.76,15.36,83.44,86.66,864.5,899.67,796.07,144093.39,50064.0,4667.69,3.24,13.22
2022,Central,PP,Pouches,Flexible,2666.67,1153.7,3.09,114.17,37.87,1071.32,998.49,441.73,283007.51,68502.0,4533.34,1.28,23.54
2022,Central,Multilayer Laminate,Bottles,Rigid,4023.37,1753.44,185.21,347.02,114.02,2242.82,914.04,220.26,604209.13,104106.0,12472.45,1.0,50.36
2022,Central,Multilayer Laminate,Containers,Rigid,2671.27,1165.34,66.2,197.5,48.7,1449.81,660.12,248.94,366288.2,59250.0,8280.94,0.79,45.77
2022,Central,Multilayer Laminate,Sachets,Flexible,5228.73,2336.85,4.27,98.1,69.01,1777.61,1705.0,1574.74,692260.17,29430.0,16209.06,2.82,9.77
2022,Central,Multilayer Laminate,Films,Flexible,2677.06,1188.85,10.61,68.97,102.46,821.25,805.24,868.53,309370.68,20691.0,8298.89,3.66,10.62
2022,Central,Multilayer Laminate,Pouches,Flexible,2346.81,1203.37,13.68,28.83,84.39,919.75,870.85,429.31,301973.84,8649.0,7275.11,1.96,20.9
2022,Eastern,PET,Bottles,Rigid,5902.05,2527.18,272.79,1461.75,45.91,2785.47,1077.61,258.52,453287.03,1315575.0,12984.51,0.4,58.95
2022,Eastern,PET,Containers,Rigid,3269.25,1858.37,254.17,948.92,25.92,1233.94,541.42,264.88,271716.28,854028.0,7192.35,0.95,61.01
2022,Eastern,PET,Sachets,Flexible,7527.8,3857.07,74.8,362.48,265.32,2973.99,2109.72,1741.49,848761.2,326232.0,16561.16,2.11,23.12
2022,Eastern,PET,Films,Flexible,3560.05,1571.22,21.73,271.78,57.12,1213.97,1303.35,692.1,379423.75,244602.0,7832.11,1.91,24.44
2022,Eastern,PET,Pouches,Flexible,3250.5,1703.03,29.56,180.69,128.89,1344.72,1101.44,465.2,305217.41,162621.0,7151.1,1.07,30.38
2022,Eastern,HDPE,Bottles,Rigid,5038.03,2426.36,468.67,1249.93,74.42,1964.01,957.39,323.61,444685.65,999944.0,9572.26,0.78,60.46
2022,Eastern,HDPE,Containers,Rigid,3074.2,1781.89,136.06,790.88,97.26,1335.22,587.23,127.55,556603.76,632704.0,5840.98,0.89,59.89
2022,Eastern,HDPE,Sachets,Flexible,6954.45,2993.5,73.81,317.95,229.63,2368.34,2259.53,1705.19,987011.64,254360.0,13213.45,2.39,19.69
2022,Eastern,HDPE,Films,Flexible,2883.05,1378.0,22.78,211.37,81.6,1089.07,943.55,534.68,459656.39,169096.0,5477.8,2.0,27.43
2022,Eastern,HDPE,Pouches,Flexible,3055.59,1540.17,2.03,172.54,85.22,1130.48,1072.27,593.05,419408.92,138032.0,5805.62,2.16,23.43
2022,Eastern,LDPE,Bottles,Rigid,4766.24,2242.55,213.11,1174.92,28.7,2092.32,949.58,307.61,500713.61,587460.0,11915.6,0.6,57.26
2022,Eastern,LDPE,Containers,Rigid,2745.08,1447.54,191.26,532.78,49.14,1261.11,443.6,267.19,357008.59,266390.0,6862.7,0.67,55.53
2022,Eastern,LDPE,Sachets,Flexible,5520.05,3123.13,76.88,326.26,93.54,1714.4,1417.37,1891.6,767320.45,163130.0,13800.12,3.02,13.32
2022,Eastern,LDPE,Films,Flexible,3152.73,1617.95,6.04,140.56,68.54,1204.0,1120.96,612.63,200665.58,70280.0,7881.82,1.49,22.03
2022,Eastern,LDPE,Pouches,Flexible,3042.44,1676.75,10.96,105.45,130.56,1100.33,1176.17,518.97,442493.45,52725.0,7606.1,1.79,23.55
2022,Eastern,PP,Bottles,Rigid,4931.38,2603.95,272.65,1229.58,45.56,2176.35,1007.3,199.94,889062.73,737748.0,8383.35,0.53,59.27
2022,Eastern,PP,Containers,Rigid,2644.08,1155.21,151.66,482.6,44.62,1173.06,536.01,256.13,153561.14,289560.0,4494.94,1.22,53.4
2022,Eastern,PP,Sachets,Flexible,6040.9,2813.74,54.06,190.98,298.53,2347.12,1748.32,1401.89,798569.37,114588.0,10269.53,2.0,21.89
2022,Eastern,PP,Films,Flexible,2673.03,1334.11,24.41,117.34,51.25,861.78,839.91,778.34,205081.19,70404.0,4544.15,3.06,14.52
2022,Eastern,PP,Pouches,Flexible,2671.62,1189.09,16.25,91.28,105.92,1080.26,910.29,467.62,411830.12,54768.0,4541.75,1.54,24.98
2022,Eastern,Multilayer Laminate,Bottles,Rigid,4229.03,2016.1,297.88,361.11,152.51,2395.32,787.78,234.43,546382.09,108333.0,13109.99,0.96,52.74
2022,Eastern,Multilayer Laminate,Containers,Rigid,2470.7,1420.49,135.36,287.48,90.7,1271.61,515.0,170.55,200848.77,86244.0,7659.17,0.33,52.11
2022,Eastern,Multilayer Laminate,Sachets,Flexible,4873.57,2376.7,56.73,52.08,94.64,1683.81,1368.04,1618.27,376410.27,15624.0,15108.07,3.74,9.2
2022,Eastern,Multilayer Laminate,Films,Flexible,2816.12,1342.3,17.61,66.98,114.38,1036.0,789.72,791.43,173118.41,20094.0,8729.97,2.77,15.96
2022,Eastern,Multilayer Laminate,Pouches,Flexible,2852.9,1458.17,24.28,59.93,61.45,1056.79,1000.9,649.55,505530.29,17979.0,8843.99,2.46,17.52
2022,Northern,PET,Bottles,Rigid,3320.53,1393.9,129.41,892.91,41.59,1491.93,591.39,173.3,307614.16,803619.0,7305.17,0.33,59.32
2022,Northern,PET,Containers,Rigid,2210.09,973.38,140.24,404.04,46.65,1040.61,373.94,204.61,176804.13,363636.0,4862.2,1.34,54.84
2022,Northern,PET,Sachets,Flexible,4311.87,1759.93,13.58,212.95,49.88,1618.52,1180.88,1236.06,544330.2,191655.0,9486.11,2.6,16.07
2022,Northern,PET,Films,Flexible,2163.96,780.71,9.31,71.66,22.06,678.59,688.97,693.37,273131.84,64494.0,4760.71,2.92,9.57
2022,Northern,PET,Pouches,Flexible,2001.37,799.41,15.44,89.46,52.27,652.9,724.04,467.26,273239.33,80514.0,4403.01,2.0,18.67
2022,Northern,HDPE,Bottles,Rigid,3023.64,952.52,107.26,572.69,17.46,1453.69,741.84,130.7,252253.23,458152.0,5744.92,0.35,54.22
2022,Northern,HDPE,Containers,Rigid,1763.95,790.12,104.36,329.84,12.92,843.7,387.41,85.72,263596.35,263872.0,3351.51,0.48,55.73
2022,Northern,HDPE,Sachets,Flexible,4039.27,1481.94,31.5,169.74,58.47,1540.86,1089.02,1149.68,301062.4,135792.0,7674.61,2.88,16.43
2022,Northern,HDPE,Films,Flexible,2077.57,771.15,12.59,95.01,67.47,773.07,579.01,550.42,199720.15,76008.0,3947.38,2.78,19.09
2022,Northern,HDPE,Pouches,Flexible,1858.77,597.87,1.12,29.01,61.67,721.05,726.56,319.36,115749.85,23208.0,3531.66,1.72,20.84
2022,Northern,LDPE,Bottles,Rigid,2774.19,1231.63,224.39,618.79,25.87,1259.84,448.37,196.93,153453.43,309395.0,6935.48,0.8,58.72
2022,Northern,LDPE,Containers,Rigid,1769.08,668.19,33.91,288.19,32.75,937.22,335.81,141.2,205149.47,144095.0,4422.7,0.89,51.64
2022,Northern,LDPE,Sachets,Flexible,3363.48,1128.47,21.26,125.16,66.2,1231.65,1009.42,909.79,251716.14,62580.0,8408.7,2.69,16.33
2022,Northern,LDPE,Films,Flexible,1679.42,661.73,4.75,111.39,39.95,565.65,541.99,415.69,201290.43,55695.0,4198.55,2.43,20.06
2022,Northern,LDPE,Pouches,Flexible,1863.08,722.75,7.12,38.6,48.58,839.16,607.78,321.84,245027.23,19300.0,4657.7,1.76,23.74
2022,Northern,PP,Bottles,Rigid,2873.66,1096.13,104.71,526.83,18.08,1374.01,641.85,208.18,187118.39,316098.0,4885.22,0.39,52.88
2022,Northern,PP,Containers,Rigid,1648.53,723.68,87.6,288.6,26.6,823.09,338.45,84.19,134346.08,173160.0,2802.5,0.6,55.26
2022,Northern,PP,Sachets,Flexible,3097.57,1378.03,7.23,133.77,64.44,1009.55,848.26,1034.32,360127.3,80262.0,5265.87,3.73,11.19
2022,Northern,PP,Films,Flexible,1538.42,537.89,2.67,90.33,28.94,563.08,414.45,438.95,94114.33,54198.0,2615.31,2.63,17.4
2022,Northern,PP,Pouches,Flexible,1650.14,553.04,0.22,52.42,58.5,708.07,531.74,299.19,152892.14,31452.0,2805.24,2.14,24.09
2022,Northern,Multilayer Laminate,Bottles,Rigid,2439.47,790.27,138.15,153.67,16.97,1371.88,559.42,199.38,234740.4,46101.0,7562.36,1.13,47.73
2022,Northern,Multilayer Laminate,Containers,Rigid,1543.61,682.39,61.86,131.26,35.99,851.92,277.53,185.05,228869.15,39378.0,4785.19,1.52,47.29
2022,Northern,Multilayer Laminate,Sachets,Flexible,3333.53,1100.52,26.58,50.75,57.32,1039.26,902.97,1256.65,268134.72,15225.0,10333.94,3.85,5.0
2022,Northern,Multilayer Laminate,Films,Flexible,1620.72,490.34,9.42,14.37,20.0,641.21,617.02,318.7,133945.12,4311.0,5024.23,2.29,17.67
2022,Northern,Multilayer Laminate,Pouches,Flexible,1421.68,542.09,4.98,15.97,19.02,544.25,507.26,330.2,125557.18,4791.0,4407.21,1.97,15.08
2023,Greater Accra,PET,Bottles,Rigid,15058.65,10177.51,1879.66,5581.33,119.93,4909.23,1690.88,877.62,2688608.78,5023197.0,33129.03,0.34,69.81
2023,Greater Accra,PET,Containers,Rigid,9307.98,7192.03,1063.66,3372.89,195.49,2808.39,1269.91,597.64,1766628.3,3035601.0,20477.56,0.23,68.34
2023,Greater Accra,PET,Sachets,Flexible,17262.12,13429.8,344.94,784.09,469.46,6631.35,4499.16,4533.12,3835541.0,705681.0,37976.66,2.23,21.15
2023,Greater Accra,PET,Films,Flexible,8991.11,6324.44,99.79,672.53,485.97,3098.26,2814.62,1819.94,943381.39,605277.0,19780.44,2.39,28.04
2023,Greater Accra,PET,Pouches,Flexible,8939.22,5980.93,51.14,363.26,517.86,3057.05,2958.96,1990.95,1838321.15,326934.0,19666.28,2.66,22.03
2023,Greater Accra,HDPE,Bottles,Rigid,13198.09,10460.04,1509.2,5347.2,383.2,3849.63,1605.31,503.55,3292407.95,4277760.0,25076.37,0.71,72.33
2023,Greater Accra,HDPE,Containers,Rigid,7745.11,5421.54,537.78,2619.29,116.51,2794.27,1089.45,587.81,783785.69,2095432.0,14715.71,0.5,63.83
2023,Greater Accra,HDPE,Sachets,Flexible,17214.28,11977.09,60.67,1087.54,624.15,6001.99,5498.01,3941.92,2957069.81,870032.0,32707.13,2.15,22.48
2023,Greater Accra,HDPE,Films,Flexible,7814.26,6210.99,46.87,649.93,286.25,2904.99,2090.92,1835.3,1758567.97,519944.0,14847.09,1.87,25.94
2023,Greater Accra,HDPE,Pouches,Flexible,7769.45,5954.35,40.34,502.62,262.17,2500.94,2746.96,1716.42,985952.05,402096.0,14761.95,2.58,22.09
2023,Greater Accra,LDPE,Bottles,Rigid,12064.6,9149.82,1082.49,5013.89,126.4,4064.68,1412.04,365.1,1510410.59,2506945.0,30161.5,0.75,71.49
2023,Greater Accra,LDPE,Containers,Rigid,8169.55,5771.29,821.42,2351.78,141.02,2866.07,1391.0,598.26,1044377.69,1175890.0,20423.88,0.9,62.74
2023,Greater Accra,LDPE,Sachets,Flexible,13580.96,9059.14,1.06,1154.49,807.78,4084.01,3258.23,4275.39,1402271.4,577245.0,33952.4,2.93,19.74
2023,Greater Accra,LDPE,Films,Flexible,7273.73,5553.1,59.94,416.95,160.52,2594.96,2612.23,1429.13,1480470.74,208475.0,18184.32,2.27,23.41
2023,Greater Accra,LDPE,Pouches,Flexible,7408.59,5217.5,11.31,492.6,473.64,2877.96,2447.87,1105.21,1376225.49,246300.0,18521.47,1.94,31.5
2023,Greater Accra,PP,Bottles,Rigid,11886.67,8689.54,747.64,3797.77,194.2,4716.25,2057.21,373.6,1314666.0,2278662.0,20207.34,0.65,64.37
2023,Greater Accra,PP,Containers,Rigid,6535.32,4543.2,340.28,1873.63,123.27,2498.41,1263.1,436.63,603623.46,1124178.0,11110.04,0.31,59.91
2023,Greater Accra,PP,Sachets,Flexible,12784.34,9509.97,15.55,1078.54,640.23,4236.83,3177.17,3636.02,1573603.04,647124.0,21733.38,2.66,22.03
2023,Greater Accra,PP,Films,Flexible,7151.27,4873.72,11.34,811.78,129.53,2423.19,1789.36,1986.07,736877.81,487068.0,12157.16,2.42,23.55
2023,Greater Accra,PP,Pouches,Flexible,7297.19,5446.78,85.27,526.93,446.1,2549.51,2627.14,1062.24,915823.75,316158.0,12405.22,1.03,32.04
2023,Greater Accra,Multilayer Laminate,Bottles,Rigid,11414.7,8108.76,1543.95,1562.54,190.78,5102.16,2070.8,944.47,1723272.82,468762.0,35385.57,0.38,56.8
2023,Greater Accra,Multilayer Laminate,Containers,Rigid,6576.66,4396.48,396.11,728.27,325.76,3135.72,1312.63,678.17,905108.73,218481.0,20387.65,0.68,50.82
2023,Greater Accra,Multilayer Laminate,Sachets,Flexible,13948.18,10546.0,60.23,318.09,401.85,4079.36,4555.81,4532.84,3159126.83,95427.0,43239.36,3.14,8.84
2023,Greater Accra,Multilayer Laminate,Films,Flexible,6684.66,5258.83,58.28,183.73,321.49,2211.1,1911.68,1998.38,1679506.97,55119.0,20722.45,3.38,14.88
2023,Greater Accra,Multilayer Laminate,Pouches,Flexible,7133.8,4738.47,51.57,167.05,443.5,2444.82,2545.67,1481.19,1353428.37,50115.0,22114.78,1.66,21.4
2023,Ashanti,PET,Bottles,Rigid,10889.36,6311.21,760.48,3072.97,163.61,4377.24,1905.15,609.91,1971287.52,2765673.0,23956.59,0.28,61.57
2023,Ashanti,PET,Containers,Rigid,6081.71,4225.34,277.44,2546.21,148.34,2102.57,680.39,326.76,801568.65,2291589.0,13379.76,0.68,68.4
2023,Ashanti,PET,Sachets,Flexible,12767.64,9037.23,17.79,946.51,671.49,3861.42,3397.55,3872.88,2838110.65,851859.0,28088.81,2.73,18.7
2023,Ashanti,PET,Films,Flexible,7011.49,4526.98,69.01,738.39,181.05,2448.4,1856.13,1718.51,1549657.13,664551.0,15425.28,2.4,26.75
2023,Ashanti,PET,Pouches,Flexible,6111.07,3765.67,71.68,267.37,370.52,2242.96,1729.5,1429.04,1079422.98,240633.0,13444.35,2.15,23.84
2023,Ashanti,HDPE,Bottles,Rigid,10430.47,6521.67,901.5,3767.22,119.35,3696.18,1489.08,457.14,1571511.9,3013776.0,19817.89,0.75,67.47
2023,Ashanti,HDPE,Containers,Rigid,5759.37,3680.95,430.94,1555.76,93.14,2227.31,922.34,529.88,990085.78,1244608.0,10942.8,0.45,59.65
2023,Ashanti,HDPE,Sachets,Flexible,12126.07,7719.66,126.39,619.95,260.33,4617.49,3399.59,3102.32,1754965.32,495960.0,23039.53,2.11,20.28
2023,Ashanti,HDPE,Films,Flexible,5375.31,3611.78,38.87,478.74,160.53,1748.48,1484.52,1464.17,816131.53,382992.0,10213.09,2.51,22.12
2023,Ashanti,HDPE,Pouches,Flexible,5623.96,3710.07,48.3,374.71,222.18,2028.4,2156.25,794.12,954005.44,299768.0,10685.52,1.62,29.67
2023,Ashanti,LDPE,Bottles,Rigid,8404.81,5363.07,453.2,2770.49,241.47,3097.35,1260.47,581.83,1809252.75,1385245.0,21012.02,0.87,63.11
2023,Ashanti,LDPE,Containers,Rigid,5107.27,3213.36,237.87,1375.77,113.57,2190.65,809.52,379.89,757888.53,687885.0,12768.18,1.07,59.23
2023,Ashanti,LDPE,Sachets,Flexible,11555.12,7020.0,197.02,819.01,293.24,4034.99,3588.82,2622.04,2405114.13,409505.0,28887.8,2.66,24.51
2023,Ashanti,LDPE,Films,Flexible,5706.54,3652.81,2.03,340.1,236.27,1893.25,1725.8,1509.09,673382.35,170050.0,14266.35,2.71,19.24
2023,Ashanti,LDPE,Pouches,Flexible,5133.27,3184.29,47.77,262.71,342.44,2015.88,1630.56,833.91,704806.66,131355.0,12833.18,1.98,30.3
2023,Ashanti,PP,Bottles,Rigid,9098.29,6368.94,665.05,3513.43,77.5,3077.14,1221.86,543.31,1514408.93,2108058.0,15467.09,1.04,67.13
2023,Ashanti,PP,Containers,Rigid,4788.81,2920.6,396.2,1135.55,66.56,1924.02,953.07,313.41,862292.27,681330.0,8140.98,0.66,59.09
2023,Ashanti,PP,Sachets,Flexible,11558.51,7271.43,12.7,470.32,470.07,4215.71,3488.75,2900.96,1321262.87,282192.0,19649.47,2.6,19.04
2023,Ashanti,PP,Films,Flexible,5498.19,3903.81,68.83,462.31,336.32,1909.07,1405.05,1316.61,581713.21,277386.0,9346.92,2.42,27.92
2023,Ashanti,PP,Pouches,Flexible,5021.61,2779.84,40.19,121.73,218.79,2066.0,1553.46,1021.44,374245.22,73038.0,8536.74,2.09,22.94
2023,Ashanti,Multilayer Laminate,Bottles,Rigid,8787.77,6322.49,832.3,1179.96,481.02,4231.07,1664.44,398.98,818439.65,353988.0,27242.09,0.3,57.37
2023,Ashanti,Multilayer Laminate,Containers,Rigid,4704.17,3135.97,454.34,472.67,227.59,2471.43,847.48,230.66,1050009.27,141801.0,14582.93,0.76,55.72
2023,Ashanti,Multilayer Laminate,Sachets,Flexible,10183.73,7027.41,136.51,354.28,616.12,3181.41,2367.26,3528.15,1696985.12,106284.0,31569.56,3.09,13.98
2023,Ashanti,Multilayer Laminate,Films,Flexible,5027.25,3177.34,39.56,89.18,144.92,1995.76,1456.77,1301.06,691406.87,26754.0,15584.48,2.8,16.87
2023,Ashanti,Multilayer Laminate,Pouches,Flexible,5038.4,3027.16,24.87,68.55,343.08,2191.68,1641.78,768.44,517672.46,20565.0,15619.04,1.81,27.4
2023,Western,PET,Bottles,Rigid,6187.92,2858.88,391.48,1361.99,41.6,2679.41,1245.46,467.98,904945.73,1225791.0,13613.42,0.94,56.41
2023,Western,PET,Containers,Rigid,3595.2,2040.01,274.49,1076.64,52.19,1408.89,605.53,177.46,704976.6,968976.0,7909.44,0.15,63.23
2023,Western,PET,Sachets,Flexible,7464.19,3596.02,85.5,241.14,117.7,2003.89,2209.54,2806.42,733711.69,217026.0,16421.22,4.1,5.82
2023,Western,PET,Films,Flexible,3991.89,2336.23,43.28,185.94,77.51,1460.81,1348.92,875.43,527489.54,167346.0,8782.16,2.3,21.18
2023,Western,PET,Pouches,Flexible,3702.74,2113.32,40.89,142.59,143.84,1535.69,1295.63,544.1,323803.72,128331.0,8146.03,1.41,28.26
2023,Western,HDPE,Bottles,Rigid,5726.6,3025.22,454.63,1347.28,120.48,2536.48,887.65,380.08,888308.91,1077824.0,10880.54,1.12,59.93
2023,Western,HDPE,Containers,Rigid,3369.18,1679.63,114.86,840.47,31.82,1530.48,632.27,219.28,350851.85,672376.0,6401.44,0.57,57.13
2023,Western,HDPE,Sachets,Flexible,7196.04,3244.55,7.64,424.75,104.08,2512.67,1775.96,2370.94,665823.94,339800.0,13672.48,3.36,13.63
2023,Western,HDPE,Films,Flexible,3825.18,2261.77,33.45,191.36,183.78,1454.62,1068.38,893.59,370804.28,153088.0,7267.84,2.63,23.62
2023,Western,HDPE,Pouches,Flexible,3521.15,1743.85,13.39,180.52,150.98,1374.25,1213.13,588.88,578564.06,144416.0,6690.18,1.75,27.0
2023,Western,LDPE,Bottles,Rigid,5631.52,3037.97,376.48,1609.42,81.11,2314.21,1042.95,207.35,1018969.01,804710.0,14078.8,0.18,62.39
2023,Western,LDPE,Containers,Rigid,3604.51,2035.16,152.19,731.87,45.08,1652.1,687.34,335.93,479057.96,365935.0,9011.28,1.16,53.87
2023,Western,LDPE,Sachets,Flexible,6193.61,3164.66,46.05,275.9,294.65,2196.97,1842.17,1537.87,784361.89,137950.0,15484.02,2.68,20.8
2023,Western,LDPE,Films,Flexible,3297.38,1552.27,20.67,186.11,117.79,1244.26,983.27,745.28,216762.97,93055.0,8243.45,2.21,23.3
2023,Western,LDPE,Pouches,Flexible,3528.53,2008.16,19.86,190.35,97.25,1371.34,1194.64,655.09,557694.02,95175.0,8821.33,2.22,25.04
2023,Western,PP,Bottles,Rigid,4831.98,2801.34,331.89,1229.33,63.92,2103.8,848.87,254.17,423128.55,737598.0,8214.37,0.32,60.33
2023,Western,PP,Containers,Rigid,3204.67,1654.5,140.09,771.44,82.04,1310.93,616.9,283.27,256373.78,462864.0,5447.94,0.51,56.31
2023,Western,PP,Sachets,Flexible,6122.93,3497.14,25.85,166.19,138.33,2047.18,1551.09,2194.29,866304.67,99714.0,10408.98,3.61,8.48
2023,Western,PP,Films,Flexible,3257.2,1579.67,27.31,154.55,129.26,1273.2,1076.54,596.34,387021.39,92730.0,5537.24,1.4,25.95
2023,Western,PP,Pouches,Flexible,3342.31,1613.22,21.84,143.69,116.64,1295.86,1010.52,753.76,493705.76,86214.0,5681.93,2.05,22.02
2023,Western,Multilayer Laminate,Bottles,Rigid,5006.24,2812.55,352.9,525.61,137.98,2551.78,1010.04,427.93,765399.56,157683.0,15519.34,1.26,51.43
2023,Western,Multilayer Laminate,Containers,Rigid,2723.78,1320.52,159.64,249.78,97.61,1393.26,607.67,215.82,228541.02,74934.0,8443.72,0.58,50.26
2023,Western,Multilayer Laminate,Sachets,Flexible,6245.66,2881.3,71.54,91.23,227.39,2428.46,1884.42,1542.62,982970.06,27369.0,19361.55,2.78,18.05
2023,Western,Multilayer Laminate,Films,Flexible,2937.65,1420.47,26.52,59.21,59.38,1222.19,775.94,794.41,248253.72,17763.0,9106.72,3.14,16.62
2023,Western,Multilayer Laminate,Pouches,Flexible,2766.74,1292.03,14.73,49.32,89.57,1108.06,775.24,729.82,450080.45,14796.0,8576.89,2.55,16.69
